Id,Label
2997,0
2998,3
2999,1
3000,5
3001,6
3002,1
3003,6
3004,4
3005,1
3006,7
3007,5
3008,6
3009,4
3010,5
3011,2
3012,7
3013,1
3014,4
3015,2
3016,3
3017,8
3018,3
3019,1
3020,9
3021,1
3022,7
3023,2
3024,5
3025,5
3026,0
3027,1
3028,4
3029,5
3030,6
3031,7
3032,4
3033,3
3034,4
3035,4
3036,4
3037,1
3038,9
3039,8
3040,4
3041,0
3042,6
3043,1
3044,4
3045,5
3046,0
3047,3
3048,2
3049,2
3050,0
3051,0
3052,5
3053,1
3054,6
3055,8
3056,1
3057,1
3058,1
3059,7
3060,3
3061,3
3062,5
3063,1
3064,4
3065,0
3066,2
3067,5
3068,5
3069,3
3070,3
3071,3
3072,1
3073,1
3074,7
3075,3
3076,1
3077,9
3078,3
3079,5
3080,4
3081,2
3082,5
3083,2
3084,0
3085,3
3086,6
3087,5
3088,4
3089,2
3090,6
3091,8
3092,1
3093,5
3094,7
3095,4
3096,2
3097,6
3098,1
3099,1
3100,0
3101,0
3102,4
3103,3
3104,2
3105,9
3106,1
3107,6
3108,0
3109,0
3110,5
3111,5
3112,7
3113,4
3114,3
3115,5
3116,5
3117,5
3118,4
3119,5
3120,0
3121,1
3122,4
3123,1
3124,4
3125,3
3126,4
3127,8
3128,3
3129,7
3130,0
3131,0
3132,0
3133,7
3134,2
3135,4
3136,1
3137,3
3138,0
3139,0
3140,7
3141,0
3142,2
3143,0
3144,0
3145,1
3146,6
3147,0
3148,4
3149,4
3150,3
3151,3
3152,5
3153,3
3154,4
3155,7
3156,6
3157,2
3158,1
3159,5
3160,3
3161,6
3162,2
3163,6
3164,6
3165,4
3166,3
3167,9
3168,7
3169,1
3170,3
3171,8
3172,0
3173,1
3174,6
3175,7
3176,0
3177,1
3178,0
3179,0
3180,0
3181,0
3182,2
3183,4
3184,5
3185,4
3186,1
3187,1
3188,1
3189,2
3190,2
3191,1
3192,1
3193,5
3194,0
3195,4
3196,6
3197,1
3198,1
3199,0
3200,2
3201,1
3202,3
3203,4
3204,7
3205,5
3206,1
3207,4
3208,4
3209,0
3210,7
3211,8
3212,6
3213,1
3214,3
3215,1
3216,0
3217,5
3218,4
3219,0
3220,1
3221,1
3222,2
3223,0
3224,4
3225,6
3226,5
3227,6
3228,4
3229,7
3230,7
3231,4
3232,1
3233,7
3234,4
3235,4
3236,3
3237,5
3238,4
3239,6
3240,3
3241,6
3242,7
3243,3
3244,4
3245,1
3246,5
3247,1
3248,6
3249,5
3250,2
3251,4
3252,0
3253,2
3254,7
3255,1
3256,6
3257,0
3258,4
3259,3
3260,7
3261,2
3262,0
3263,6
3264,9
3265,8
3266,1
3267,0
3268,1
3269,4
3270,0
3271,3
3272,3
3273,7
3274,4
3275,6
3276,0
3277,2
3278,2
3279,6
3280,0
3281,1
3282,4
3283,1
3284,7
3285,7
3286,4
3287,5
3288,4
3289,0
3290,4
3291,7
3292,3
3293,1
3294,7
3295,1
3296,5
3297,2
3298,5
3299,1
3300,5
3301,3
3302,2
3303,1
3304,2
3305,2
3306,0
3307,3
3308,3
3309,4
3310,0
3311,0
3312,7
3313,7
3314,1
3315,6
3316,1
3317,7
3318,0
3319,8
3320,4
3321,3
3322,1
3323,4
3324,2
3325,0
3326,5
3327,6
3328,1
3329,1
3330,3
3331,8
3332,3
3333,4
3334,4
3335,1
3336,0
3337,7
3338,1
3339,1
3340,5
3341,1
3342,4
3343,2
3344,1
3345,2
3346,4
3347,3
3348,0
3349,1
3350,6
3351,7
3352,6
3353,8
3354,0
3355,0
3356,8
3357,3
3358,7
3359,1
3360,4
3361,1
3362,4
3363,3
3364,0
3365,2
3366,4
3367,7
3368,0
3369,1
3370,2
3371,4
3372,3
3373,1
3374,6
3375,8
3376,0
3377,2
3378,0
3379,0
3380,1
3381,7
3382,6
3383,1
3384,3
3385,1
3386,1
3387,4
3388,4
3389,5
3390,1
3391,2
3392,3
3393,8
3394,8
3395,7
3396,7
3397,0
3398,5
3399,6
3400,0
3401,4
3402,5
3403,0
3404,0
3405,1
3406,0
3407,0
3408,6
3409,0
3410,1
3411,6
3412,5
3413,4
3414,7
3415,2
3416,0
3417,8
3418,1
3419,1
3420,6
3421,7
3422,0
3423,1
3424,5
3425,0
3426,5
3427,0
3428,5
3429,4
3430,0
3431,7
3432,4
3433,7
3434,3
3435,6
3436,5
3437,3
3438,4
3439,4
3440,7
3441,7
3442,0
3443,1
3444,3
3445,4
3446,2
3447,5
3448,5
3449,4
3450,5
3451,2
3452,9
3453,3
3454,5
3455,0
3456,6
3457,6
3458,4
3459,4
3460,5
3461,2
3462,3
3463,1
3464,3
3465,0
3466,6
3467,5
3468,7
3469,4
3470,7
3471,0
3472,4
3473,1
3474,4
3475,0
3476,3
3477,7
3478,0
3479,0
3480,5
3481,6
3482,4
3483,4
3484,6
3485,7
3486,4
3487,0
3488,2
3489,3
3490,5
3491,1
3492,1
3493,2
3494,1
3495,4
3496,9
3497,1
3498,4
3499,4
3500,2
3501,4
3502,1
3503,1
3504,7
3505,1
3506,2
3507,5
3508,1
3509,1
3510,4
3511,7
3512,4
3513,1
3514,4
3515,4
3516,4
3517,4
3518,7
3519,1
3520,7
3521,7
3522,2
3523,9
3524,4
3525,0
3526,2
3527,4
3528,9
3529,0
3530,5
3531,1
3532,1
3533,1
3534,2
3535,3
3536,6
3537,4
3538,0
3539,0
3540,5
3541,1
3542,7
3543,5
3544,3
3545,3
3546,4
3547,7
3548,6
3549,1
3550,0
3551,2
3552,5
3553,7
3554,3
3555,2
3556,9
3557,0
3558,3
3559,9
3560,8
3561,0
3562,1
3563,3
3564,5
3565,3
3566,1
3567,4
3568,0
3569,5
3570,4
3571,4
3572,5
3573,1
3574,1
3575,9
3576,4
3577,1
3578,9
3579,2
3580,5
3581,3
3582,0
3583,0
3584,5
3585,8
3586,1
3587,5
3588,4
3589,1
3590,1
3591,0
3592,0
3593,5
3594,1
3595,2
3596,1
3597,0
3598,4
3599,2
3600,0
3601,9
3602,1
3603,2
3604,3
3605,9
3606,0
3607,6
3608,0
3609,3
3610,3
3611,2
3612,0
3613,2
3614,2
3615,0
3616,7
3617,5
3618,3
3619,1
3620,7
3621,6
3622,7
3623,4
3624,1
3625,1
3626,1
3627,4
3628,5
3629,0
3630,1
3631,6
3632,3
3633,5
3634,6
3635,2
3636,5
3637,2
3638,1
3639,4
3640,0
3641,3
3642,4
3643,1
3644,2
3645,2
3646,5
3647,4
3648,1
3649,5
3650,4
3651,9
3652,2
3653,3
3654,0
3655,5
3656,7
3657,4
3658,6
3659,5
3660,5
3661,4
3662,0
3663,0
3664,3
3665,6
3666,1
3667,2
3668,1
3669,1
3670,7
3671,0
3672,4
3673,5
3674,7
3675,4
3676,0
3677,0
3678,0
3679,0
3680,7
3681,0
3682,6
3683,4
3684,1
3685,4
3686,5
3687,1
3688,4
3689,4
3690,0
3691,2
3692,0
3693,5
3694,3
3695,0
3696,2
3697,9
3698,4
3699,4
3700,1
3701,4
3702,1
3703,2
3704,0
3705,1
3706,4
3707,1
3708,6
3709,4
3710,1
3711,2
3712,6
3713,2
3714,4
3715,3
3716,3
3717,6
3718,5
3719,1
3720,4
3721,3
3722,3
3723,2
3724,0
3725,7
3726,5
3727,5
3728,6
3729,1
3730,7
3731,5
3732,3
3733,2
3734,5
3735,4
3736,0
3737,4
3738,6
3739,5
3740,9
3741,2
3742,2
3743,1
3744,0
3745,0
3746,3
3747,4
3748,2
3749,4
3750,7
3751,1
3752,5
3753,2
3754,5
3755,6
3756,4
3757,3
3758,5
3759,4
3760,0
3761,5
3762,6
3763,1
3764,7
3765,4
3766,4
3767,4
3768,4
3769,3
3770,7
3771,2
3772,1
3773,3
3774,1
3775,0
3776,5
3777,1
3778,6
3779,3
3780,1
3781,6
3782,3
3783,8
3784,0
3785,4
3786,0
3787,5
3788,7
3789,6
3790,4
3791,6
3792,9
3793,5
3794,5
3795,3
3796,0
3797,0
3798,1
3799,4
3800,0
3801,6
3802,3
3803,2
3804,0
3805,4
3806,0
3807,5
3808,4
3809,4
3810,3
3811,3
3812,0
3813,7
3814,6
3815,2
3816,5
3817,4
3818,7
3819,0
3820,3
3821,0
3822,1
3823,1
3824,4
3825,1
3826,1
3827,1
3828,4
3829,4
3830,3
3831,6
3832,3
3833,1
3834,1
3835,4
3836,1
3837,4
3838,0
3839,0
3840,0
3841,4
3842,4
3843,5
3844,2
3845,2
3846,5
3847,6
3848,1
3849,6
3850,1
3851,9
3852,0
3853,4
3854,2
3855,0
3856,4
3857,4
3858,4
3859,7
3860,2
3861,1
3862,5
3863,2
3864,4
3865,1
3866,3
3867,6
3868,0
3869,7
3870,1
3871,0
3872,1
3873,4
3874,1
3875,0
3876,6
3877,3
3878,1
3879,3
3880,4
3881,5
3882,6
3883,4
3884,4
3885,4
3886,3
3887,6
3888,5
3889,5
3890,1
3891,0
3892,6
3893,4
3894,0
3895,3
3896,3
3897,4
3898,5
3899,4
3900,4
3901,1
3902,7
3903,2
3904,4
3905,0
3906,7
3907,0
3908,0
3909,3
3910,7
3911,3
3912,3
3913,9
3914,1
3915,1
3916,2
3917,0
3918,2
3919,3
3920,2
3921,7
3922,4
3923,1
3924,3
3925,3
3926,6
3927,3
3928,4
3929,4
3930,0
3931,0
3932,0
3933,3
3934,4
3935,0
3936,5
3937,3
3938,2
3939,3
3940,9
3941,1
3942,6
3943,9
3944,4
3945,2
3946,0
3947,7
3948,8
3949,0
3950,2
3951,3
3952,4
3953,7
3954,4
3955,7
3956,4
3957,2
3958,7
3959,4
3960,9
3961,2
3962,5
3963,4
3964,2
3965,6
3966,4
3967,4
3968,1
3969,1
3970,2
3971,2
3972,1
3973,0
3974,4
3975,4
3976,1
3977,4
3978,2
3979,4
3980,1
3981,4
3982,7
3983,3
3984,4
3985,2
3986,6
3987,7
3988,2
3989,5
3990,4
3991,1
3992,0
3993,5
3994,1
3995,4
3996,5
3997,8
3998,0
3999,4
4000,2
4001,3
4002,5
4003,1
4004,3
4005,4
4006,1
4007,8
4008,5
4009,6
4010,1
4011,5
4012,6
4013,1
4014,7
4015,3
4016,2
4017,1
4018,0
4019,5
4020,5
4021,2
4022,2
4023,4
4024,6
4025,7
4026,4
4027,4
4028,4
4029,6
4030,0
4031,2
4032,4
4033,0
4034,1
4035,1
4036,2
4037,8
4038,5
4039,4
4040,6
4041,5
4042,1
4043,0
4044,9
4045,3
4046,0
4047,0
4048,0
4049,4
4050,1
4051,0
4052,4
4053,3
4054,0
4055,2
4056,4
4057,5
4058,5
4059,7
4060,2
4061,1
4062,2
4063,7
4064,3
4065,9
4066,1
4067,4
4068,2
4069,6
4070,5
4071,2
4072,7
4073,2
4074,1
4075,5
4076,6
4077,0
4078,0
4079,8
4080,5
4081,3
4082,7
4083,1
4084,0
4085,7
4086,4
4087,2
4088,4
4089,1
4090,9
4091,7
4092,0
4093,7
4094,4
4095,4
4096,4
4097,2
4098,4
4099,4
4100,0
4101,2
4102,5
4103,4
4104,0
4105,0
4106,1
4107,0
4108,0
4109,7
4110,4
4111,4
4112,9
4113,5
4114,1
4115,4
4116,2
4117,1
4118,6
4119,1
4120,2
4121,2
4122,0
4123,0
4124,4
4125,3
4126,1
4127,4
4128,6
4129,1
4130,2
4131,3
4132,0
4133,5
4134,3
4135,7
4136,7
4137,4
4138,0
4139,0
4140,0
4141,1
4142,6
4143,1
4144,0
4145,9
4146,4
4147,7
4148,3
4149,0
4150,3
4151,5
4152,2
4153,5
4154,0
4155,2
4156,1
4157,1
4158,6
4159,1
4160,0
4161,1
4162,1
4163,1
4164,2
4165,7
4166,0
4167,3
4168,1
4169,2
4170,2
4171,1
4172,0
4173,4
4174,0
4175,4
4176,5
4177,4
4178,4
4179,1
4180,1
4181,0
4182,7
4183,0
4184,7
4185,0
4186,5
4187,2
4188,0
4189,7
4190,0
4191,1
4192,4
4193,7
4194,8
4195,9
4196,1
4197,2
4198,2
4199,1
4200,3
4201,4
4202,2
4203,7
4204,7
4205,3
4206,4
4207,0
4208,3
4209,2
4210,4
4211,2
4212,7
4213,4
4214,4
4215,0
4216,7
4217,7
4218,1
4219,3
4220,5
4221,1
4222,6
4223,1
4224,5
4225,1
4226,0
4227,0
4228,1
4229,0
4230,4
4231,4
4232,1
4233,1
4234,1
4235,4
4236,5
4237,2
4238,0
4239,3
4240,5
4241,4
4242,3
4243,4
4244,5
4245,4
4246,3
4247,0
4248,2
4249,1
4250,5
4251,2
4252,7
4253,7
4254,5
4255,6
4256,3
4257,3
4258,0
4259,0
4260,0
4261,7
4262,3
4263,9
4264,5
4265,1
4266,3
4267,5
4268,0
4269,7
4270,1
4271,3
4272,1
4273,7
4274,6
4275,2
4276,7
4277,5
4278,3
4279,0
4280,4
4281,3
4282,6
4283,8
4284,0
4285,2
4286,1
4287,0
4288,2
4289,2
4290,1
4291,2
4292,2
4293,3
4294,4
4295,5
4296,4
4297,3
4298,2
4299,3
4300,2
4301,4
4302,3
4303,1
4304,1
4305,5
4306,7
4307,1
4308,1
4309,4
4310,7
4311,5
4312,4
4313,6
4314,3
4315,0
4316,1
4317,0
4318,1
4319,4
4320,3
4321,7
4322,0
4323,1
4324,9
4325,0
4326,1
4327,1
4328,1
4329,6
4330,7
4331,0
4332,3
4333,2
4334,0
4335,1
4336,3
4337,8
4338,4
4339,0
4340,0
4341,1
4342,5
4343,6
4344,9
4345,9
4346,1
4347,1
4348,0
4349,2
4350,1
4351,7
4352,1
4353,5
4354,1
4355,2
4356,6
4357,2
4358,5
4359,0
4360,5
4361,7
4362,1
4363,4
4364,5
4365,1
4366,0
4367,4
4368,6
4369,9
4370,8
4371,4
4372,2
4373,9
4374,7
4375,6
4376,5
4377,1
4378,5
4379,4
4380,2
4381,7
4382,0
4383,1
4384,6
4385,2
4386,4
4387,6
4388,2
4389,7
4390,1
4391,1
4392,7
4393,1
4394,1
4395,1
4396,0
4397,5
4398,6
4399,0
4400,3
4401,0
4402,0
4403,7
4404,7
4405,2
4406,5
4407,1
4408,0
4409,4
4410,7
4411,0
4412,1
4413,6
4414,0
4415,5
4416,2
4417,1
4418,1
4419,7
4420,1
4421,1
4422,4
4423,7
4424,2
4425,3
4426,2
4427,0
4428,9
4429,6
4430,4
4431,2
4432,5
4433,3
4434,2
4435,4
4436,3
4437,5
4438,5
4439,9
4440,0
4441,2
4442,4
4443,1
4444,1
4445,3
4446,1
4447,0
4448,5
4449,5
4450,5
4451,1
4452,1
4453,5
4454,0
4455,0
4456,6
4457,2
4458,5
4459,5
4460,1
4461,4
4462,4
4463,2
4464,0
4465,0
4466,4
4467,4
4468,0
4469,2
4470,2
4471,7
4472,0
4473,5
4474,2
4475,6
4476,0
4477,7
4478,0
4479,1
4480,7
4481,1
4482,6
4483,4
4484,5
4485,3
4486,1
4487,4
4488,0
4489,0
4490,3
4491,4
4492,1
4493,3
4494,1
4495,0
4496,3
4497,7
4498,4
4499,5
4500,3
4501,1
4502,2
4503,4
4504,3
4505,6
4506,0
4507,5
4508,4
4509,3
4510,4
4511,1
4512,7
4513,4
4514,0
4515,3
4516,4
4517,7
4518,4
4519,5
4520,1
4521,0
4522,3
4523,4
4524,5
4525,7
4526,1
4527,0
4528,6
4529,1
4530,7
4531,2
4532,5
4533,0
4534,7
4535,7
4536,4
4537,7
4538,0
4539,9
4540,1
4541,6
4542,4
4543,4
4544,6
4545,2
4546,3
4547,0
4548,2
4549,1
4550,7
4551,1
4552,1
4553,5
4554,2
4555,3
4556,5
4557,4
4558,3
4559,1
4560,0
4561,4
4562,1
4563,2
4564,6
4565,5
4566,0
4567,1
4568,1
4569,7
4570,1
4571,3
4572,4
4573,7
4574,5
4575,6
4576,2
4577,3
4578,0
4579,4
4580,5
4581,3
4582,4
4583,3
4584,8
4585,3
4586,5
4587,6
4588,4
4589,5
4590,4
4591,7
4592,1
4593,1
4594,9
4595,4
4596,0
4597,7
4598,5
4599,5
4600,9
4601,1
4602,6
4603,3
4604,3
4605,4
4606,4
4607,1
4608,0
4609,3
4610,1
4611,7
4612,0
4613,4
4614,0
4615,4
4616,1
4617,4
4618,5
4619,8
4620,3
4621,4
4622,5
4623,1
4624,1
4625,8
4626,4
4627,1
4628,4
4629,4
4630,1
4631,7
4632,5
4633,5
4634,0
4635,5
4636,0
4637,2
4638,3
4639,5
4640,0
4641,9
4642,4
4643,1
4644,0
4645,1
4646,2
4647,0
4648,0
4649,2
4650,1
4651,2
4652,3
4653,0
4654,6
4655,1
4656,1
4657,5
4658,2
4659,5
4660,5
4661,1
4662,2
4663,1
4664,4
4665,8
4666,1
4667,4
4668,5
4669,8
4670,1
4671,0
4672,6
4673,1
4674,5
4675,4
4676,0
4677,2
4678,2
4679,1
4680,1
4681,2
4682,5
4683,1
4684,1
4685,2
4686,4
4687,7
4688,4
4689,3
4690,3
4691,0
4692,1
4693,4
4694,6
4695,5
4696,1
4697,1
4698,4
4699,6
4700,1
4701,1
4702,5
4703,0
4704,0
4705,3
4706,3
4707,5
4708,2
4709,2
4710,4
4711,7
4712,4
4713,2
4714,1
4715,7
4716,0
4717,7
4718,0
4719,6
4720,1
4721,3
4722,1
4723,5
4724,2
4725,0
4726,1
4727,2
4728,1
4729,2
4730,0
4731,4
4732,1
4733,1
4734,8
4735,5
4736,4
4737,1
4738,1
4739,1
4740,1
4741,0
4742,7
4743,5
4744,0
4745,2
4746,2
4747,2
4748,9
4749,0
4750,2
4751,0
4752,2
4753,3
4754,1
4755,1
4756,2
4757,2
4758,2
4759,4
4760,7
4761,4
4762,0
4763,2
4764,6
4765,1
4766,3
4767,4
4768,0
4769,4
4770,1
4771,3
4772,5
4773,1
4774,1
4775,4
4776,3
4777,0
4778,6
4779,5
4780,5
4781,1
4782,3
4783,1
4784,5
4785,0
4786,4
4787,6
4788,8
4789,0
4790,4
4791,2
4792,5
4793,1
4794,0
4795,2
4796,3
4797,5
4798,4
4799,3
4800,0
4801,0
4802,5
4803,0
4804,4
4805,3
4806,3
4807,0
4808,6
4809,1
4810,0
4811,6
4812,2
4813,4
4814,2
4815,4
4816,0
4817,0
4818,4
4819,1
4820,2
4821,6
4822,2
4823,4
4824,1
4825,1
4826,3
4827,2
4828,5
4829,1
4830,1
4831,6
4832,7
4833,0
4834,4
4835,9
4836,2
4837,5
4838,0
4839,2
4840,4
4841,1
4842,0
4843,9
4844,4
4845,5
4846,4
4847,4
4848,3
4849,5
4850,4
4851,7
4852,1
4853,4
4854,1
4855,5
4856,4
4857,9
4858,4
4859,5
4860,2
4861,1
4862,7
4863,4
4864,2
4865,3
4866,3
4867,3
4868,0
4869,7
4870,5
4871,3
4872,3
4873,2
4874,1
4875,1
4876,1
4877,2
4878,1
4879,1
4880,1
4881,5
4882,1
4883,4
4884,2
4885,0
4886,2
4887,5
4888,7
4889,0
4890,4
4891,0
4892,4
4893,2
4894,2
4895,2
4896,1
4897,3
4898,2
4899,1
4900,5
4901,0
4902,6
4903,1
4904,6
4905,0
4906,2
4907,2
4908,0
4909,6
4910,9
4911,5
4912,2
4913,6
4914,6
4915,6
4916,4
4917,4
4918,9
4919,7
4920,4
4921,0
4922,4
4923,4
4924,5
4925,0
4926,2
4927,2
4928,8
4929,2
4930,1
4931,2
4932,0
4933,1
4934,4
4935,1
4936,1
4937,2
4938,1
4939,7
4940,3
4941,4
4942,4
4943,5
4944,5
4945,9
4946,5
4947,4
4948,2
4949,8
4950,7
4951,8
4952,6
4953,1
4954,0
4955,1
4956,3
4957,2
4958,1
4959,1
4960,7
4961,8
4962,5
4963,5
4964,0
4965,1
4966,5
4967,0
4968,1
4969,0
4970,0
4971,2
4972,0
4973,2
4974,0
4975,7
4976,0
4977,4
4978,1
4979,0
4980,1
4981,5
4982,7
4983,1
4984,9
4985,6
4986,7
4987,4
4988,5
4989,2
4990,0
4991,1
4992,1
4993,3
4994,5
4995,2
4996,5
4997,4
4998,6
4999,5
5000,1
5001,3
5002,6
5003,7
5004,0
5005,5
5006,7
5007,2
5008,0
5009,4
5010,4
5011,0
5012,0
5013,4
5014,2
5015,4
5016,6
5017,0
5018,0
5019,2
5020,1
5021,6
5022,6
5023,1
5024,0
5025,4
5026,4
5027,5
5028,4
5029,4
5030,1
5031,3
5032,5
5033,4
5034,6
5035,0
5036,7
5037,6
5038,3
5039,5
5040,2
5041,6
5042,2
5043,2
5044,1
5045,6
5046,7
5047,3
5048,7
5049,9
5050,1
5051,1
5052,4
5053,6
5054,7
5055,1
5056,4
5057,5
5058,1
5059,7
5060,4
5061,0
5062,2
5063,1
5064,1
5065,2
5066,4
5067,1
5068,6
5069,8
5070,4
5071,1
5072,5
5073,7
5074,6
5075,0
5076,1
5077,7
5078,1
5079,2
5080,9
5081,5
5082,7
5083,5
5084,2
5085,6
5086,4
5087,1
5088,1
5089,0
5090,0
5091,2
5092,4
5093,6
5094,3
5095,0
5096,2
5097,2
5098,6
5099,0
5100,7
5101,4
5102,5
5103,0
5104,0
5105,0
5106,2
5107,3
5108,0
5109,2
5110,3
5111,1
5112,3
5113,4
5114,9
5115,4
5116,4
5117,1
5118,2
5119,4
5120,7
5121,6
5122,0
5123,6
5124,7
5125,5
5126,8
5127,6
5128,0
5129,7
5130,5
5131,2
5132,0
5133,3
5134,0
5135,4
5136,1
5137,4
5138,5
5139,0
5140,4
5141,3
5142,2
5143,1
5144,4
5145,4
5146,1
5147,1
5148,0
5149,5
5150,8
5151,5
5152,0
5153,3
5154,1
5155,2
5156,0
5157,4
5158,0
5159,0
5160,3
5161,4
5162,2
5163,0
5164,4
5165,0
5166,2
5167,3
5168,4
5169,1
5170,0
5171,0
5172,3
5173,1
5174,9
5175,1
5176,4
5177,5
5178,2
5179,9
5180,3
5181,4
5182,1
5183,0
5184,3
5185,0
5186,6
5187,7
5188,4
5189,4
5190,2
5191,5
5192,6
5193,5
5194,3
5195,1
5196,6
5197,5
5198,4
5199,2
5200,1
5201,1
5202,5
5203,2
5204,7
5205,3
5206,1
5207,5
5208,1
5209,1
5210,4
5211,4
5212,1
5213,5
5214,0
5215,0
5216,4
5217,2
5218,7
5219,7
5220,2
5221,1
5222,5
5223,3
5224,2
5225,6
5226,1
5227,2
5228,1
5229,1
5230,4
5231,0
5232,3
5233,4
5234,5
5235,0
5236,5
5237,4
5238,3
5239,6
5240,6
5241,1
5242,8
5243,4
5244,4
5245,2
5246,0
5247,2
5248,6
5249,6
5250,1
5251,1
5252,0
5253,3
5254,3
5255,2
5256,7
5257,7
5258,2
5259,5
5260,1
5261,0
5262,7
5263,1
5264,5
5265,5
5266,1
5267,8
5268,0
5269,7
5270,0
5271,7
5272,5
5273,6
5274,0
5275,5
5276,1
5277,0
5278,0
5279,1
5280,0
5281,4
5282,2
5283,5
5284,5
5285,7
5286,4
5287,4
5288,4
5289,4
5290,0
5291,1
5292,6
5293,6
5294,1
5295,4
5296,1
5297,6
5298,4
5299,2
5300,0
5301,7
5302,1
5303,4
5304,4
5305,0
5306,2
5307,1
5308,4
5309,4
5310,4
5311,3
5312,7
5313,4
5314,8
5315,1
5316,1
5317,3
5318,9
5319,1
5320,5
5321,4
5322,1
5323,6
5324,5
5325,3
5326,2
5327,5
5328,5
5329,7
5330,1
5331,4
5332,5
5333,7
5334,1
5335,1
5336,6
5337,0
5338,1
5339,0
5340,7
5341,8
5342,4
5343,1
5344,6
5345,1
5346,1
5347,6
5348,4
5349,3
5350,5
5351,7
5352,4
5353,0
5354,4
5355,0
5356,4
5357,1
5358,0
5359,6
5360,4
5361,1
5362,4
5363,7
5364,5
5365,0
5366,4
5367,3
5368,7
5369,7
5370,0
5371,6
5372,3
5373,5
5374,0
5375,3
5376,7
5377,6
5378,6
5379,4
5380,3
5381,6
5382,0
5383,7
5384,0
5385,6
5386,4
5387,3
5388,3
5389,1
5390,7
5391,7
5392,5
5393,8
5394,2
5395,1
5396,3
5397,2
5398,9
5399,5
5400,3
5401,9
5402,5
5403,1
5404,6
5405,1
5406,5
5407,2
5408,7
5409,6
5410,3
5411,6
5412,5
5413,5
5414,3
5415,0
5416,7
5417,0
5418,9
5419,1
5420,1
5421,1
5422,1
5423,4
5424,5
5425,0
5426,0
5427,1
5428,1
5429,3
5430,7
5431,0
5432,6
5433,9
5434,4
5435,4
5436,5
5437,6
5438,7
5439,4
5440,4
5441,7
5442,1
5443,7
5444,4
5445,0
5446,2
5447,0
5448,0
5449,7
5450,2
5451,2
5452,1
5453,9
5454,5
5455,7
5456,4
5457,1
5458,4
5459,1
5460,4
5461,1
5462,1
5463,3
5464,9
5465,0
5466,0
5467,0
5468,0
5469,1
5470,1
5471,7
5472,0
5473,4
5474,1
5475,9
5476,4
5477,0
5478,0
5479,0
5480,5
5481,3
5482,4
5483,1
5484,5
5485,2
5486,5
5487,2
5488,4
5489,1
5490,9
5491,5
5492,2
5493,7
5494,4
5495,4
5496,4
5497,2
5498,0
5499,7
5500,4
5501,1
5502,4
5503,9
5504,7
5505,0
5506,1
5507,4
5508,8
5509,9
5510,4
5511,7
5512,1
5513,0
5514,1
5515,5
5516,0
5517,2
5518,5
5519,2
5520,3
5521,4
5522,1
5523,0
5524,1
5525,1
5526,3
5527,2
5528,2
5529,5
5530,4
5531,7
5532,4
5533,2
5534,0
5535,4
5536,3
5537,4
5538,5
5539,6
5540,7
5541,0
5542,4
5543,1
5544,2
5545,7
5546,0
5547,7
5548,2
5549,4
5550,1
5551,4
5552,3
5553,2
5554,3
5555,9
5556,0
5557,1
5558,0
5559,0
5560,5
5561,9
5562,5
5563,0
5564,5
5565,0
5566,9
5567,4
5568,1
5569,0
5570,5
5571,4
5572,0
5573,5
5574,4
5575,0
5576,3
5577,6
5578,1
5579,3
5580,5
5581,6
5582,8
5583,5
5584,5
5585,4
5586,0
5587,0
5588,9
5589,1
5590,1
5591,0
5592,1
5593,1
5594,9
5595,4
5596,0
5597,6
5598,0
5599,0
5600,4
5601,6
5602,0
5603,1
5604,0
5605,6
5606,6
5607,7
5608,1
5609,0
5610,3
5611,3
5612,0
5613,0
5614,7
5615,7
5616,1
5617,9
5618,0
5619,2
5620,6
5621,5
5622,4
5623,2
5624,5
5625,4
5626,5
5627,6
5628,5
5629,4
5630,7
5631,1
5632,3
5633,3
5634,1
5635,3
5636,1
5637,2
5638,0
5639,4
5640,3
5641,5
5642,7
5643,5
5644,2
5645,4
5646,0
5647,1
5648,4
5649,1
5650,3
5651,0
5652,2
5653,1
5654,2
5655,0
5656,3
5657,0
5658,3
5659,7
5660,4
5661,2
5662,6
5663,0
5664,6
5665,7
5666,5
5667,4
5668,3
5669,0
5670,7
5671,1
5672,7
5673,3
5674,0
5675,7
5676,4
5677,6
5678,1
5679,3
5680,2
5681,0
5682,6
5683,5
5684,3
5685,2
5686,0
5687,4
5688,7
5689,6
5690,4
5691,1
5692,1
5693,3
5694,2
5695,5
5696,5
5697,7
5698,1
5699,7
5700,7
5701,4
5702,1
5703,7
5704,5
5705,4
5706,8
5707,6
5708,6
5709,0
5710,3
5711,4
5712,3
5713,3
5714,1
5715,5
5716,5
5717,5
5718,6
5719,5
5720,1
5721,4
5722,6
5723,6
5724,6
5725,1
5726,3
5727,1
5728,4
5729,7
5730,3
5731,1
5732,7
5733,5
5734,6
5735,0
5736,6
5737,3
5738,8
5739,5
5740,1
5741,5
5742,7
5743,4
5744,4
5745,5
5746,6
5747,4
5748,4
5749,5
5750,5
5751,5
5752,1
5753,0
5754,4
5755,7
5756,5
5757,2
5758,0
5759,5
5760,6
5761,6
5762,6
5763,1
5764,6
5765,0
5766,2
5767,5
5768,1
5769,4
5770,5
5771,3
5772,3
5773,1
5774,5
5775,5
5776,1
5777,2
5778,0
5779,3
5780,0
5781,1
5782,2
5783,2
5784,0
5785,3
5786,5
5787,7
5788,1
5789,3
5790,5
5791,3
5792,4
5793,9
5794,2
